Is_Persistently_Absent,Is_Severely_Absent,Percentage_Unauthorised_Absence,sum_exclusion_days,sum_achievement_points,sum_behaviour_points,distinct_incident_count,Pupil_Premium_Indicator,SEN_Status,Current_NC_Year,Gender,Is_CS_Incident
0,0,0.0,0.0,440,0,1,0,0,10,1,0
0,0,0.0053,0.0,406,517,20,1,1,9,1,1
0,0,0.0085,0.0,85,0,3,0,0,11,0,1
1,0,0.139,3.0,39,60,9,0,0,13,1,0
0,0,0.0294,0.0,289,7,2,1,0,8,0,0
0,0,0.0116,0.0,639,0,21,0,0,12,0,0
0,0,0.0027,0.0,658,1,2,0,0,11,1,0
0,0,0.0,0.0,58,1,1,0,0,11,1,0
0,0,0.0,0.0,0,46,43,1,0,8,0,0
0,0,0.0,0.0,338,27,13,1,0,8,0,1
0,0,0.0,0.0,232,0,1,0,1,8,1,0
0,0,0.0405,0.0,391,18,2,1,1,8,0,0
0,0,0.0,0.0,159,14,5,1,1,7,0,0
0,0,0.0027,0.0,162,29,0,0,0,11,0,0
0,0,0.0,0.0,419,7,1,0,0,12,1,0
0,0,0.0,0.0,0,2,0,1,0,8,0,0
0,0,0.0161,0.0,274,28,11,1,0,11,1,1
0,0,0.0374,0.0,563,26,4,0,0,9,0,1
0,0,0.0,10.0,0,50,17,1,0,10,0,1
0,0,0.0,0.0,455,1,0,0,0,10,0,0
0,0,0.0294,0.0,596,1,25,1,0,9,0,0
0,0,0.0053,0.0,0,1,16,1,1,8,0,0
0,0,0.0,0.0,222,46,0,0,0,9,1,0
0,0,0.0,0.0,688,2,2,0,0,9,1,1
0,0,0.0026,0.0,0,40,9,0,0,11,0,1
0,0,0.0108,0.0,45,0,3,0,0,13,1,0
0,0,0.0026,0.0,0,19,0,1,0,11,0,0
0,0,0.0133,0.0,0,0,3,0,0,10,0,0
1,0,0.115,0.0,209,274,60,0,0,11,1,1
0,0,0.0109,0.0,76,13,2,0,0,13,1,1
0,0,0.008,0.0,0,2,6,0,0,9,0,1
0,0,0.0119,0.0,215,9,0,0,0,11,0,0
1,0,0.2064,0.0,218,496,29,0,0,11,1,1
0,0,0.016,0.0,434,176,4,1,0,10,1,0
0,0,0.016,0.0,0,1,0,0,0,10,0,0
0,0,0.0,0.0,283,57,1,0,0,10,1,0
0,0,0.0,0.0,256,0,130,0,1,8,1,0
0,0,0.0163,0.0,304,0,0,0,0,13,1,0
0,0,0.0,0.0,486,1,1,0,0,10,1,0
0,0,0.0,0.0,581,0,1,0,0,9,1,0
0,0,0.0053,0.0,0,9,10,1,1,8,0,1
0,0,0.0,0.0,152,0,0,0,0,11,1,0
0,0,0.0,0.0,765,0,2,0,1,10,1,0
1,0,0.0186,3.0,0,0,13,0,0,13,0,1
1,0,0.0559,0.0,0,25,21,1,0,10,0,1
0,0,0.0,0.0,205,14,1,0,0,9,1,0
0,0,0.0,0.0,120,9,3,0,0,11,1,0
0,0,0.0,0.0,681,11,4,0,0,11,1,0
0,0,0.0,0.0,538,9,1,0,0,12,0,0
1,0,0.0214,0.0,316,87,27,0,2,9,1,1
0,0,0.0053,0.0,304,3,0,1,0,8,0,0
0,0,0.0,0.0,0,7,1,0,0,8,0,0
1,0,0.0535,3.5,197,677,7,0,0,10,1,0
0,0,0.0107,0.0,640,3,2,0,0,10,1,0
0,0,0.0,0.0,92,0,37,1,0,9,0,1
0,0,0.0,0.0,556,2,1,0,0,9,1,0
0,0,0.0321,0.0,257,0,5,1,0,11,0,0
0,0,0.0053,0.0,594,0,0,0,0,10,0,0
0,0,0.0,0.0,643,4,0,0,0,9,1,0
0,0,0.0,0.0,412,0,2,1,0,10,0,0
0,0,0.0,0.0,229,0,1,1,1,10,0,0
1,0,0.1872,0.0,581,28,7,0,1,9,0,0
0,0,0.0,0.0,0,1,4,0,0,13,0,1
0,0,0.0,0.0,329,2,3,0,0,9,1,0
0,0,0.0,0.0,251,30,1,0,0,8,1,0
0,0,0.0053,0.0,626,0,3,0,0,10,0,0
1,0,0.0214,0.0,312,25,7,1,0,10,0,0
0,0,0.025,0.0,270,30,4,1,0,8,0,1
1,0,0.1471,4.5,316,275,37,1,1,10,1,1
0,0,0.0,0.0,452,0,1,0,0,10,1,0
1,0,0.0187,0.0,104,3,1,0,0,11,1,0
0,0,0.0,0.0,738,4,2,0,0,10,1,0
0,0,0.0,0.0,0,19,3,1,0,9,0,1
0,0,0.0775,0.0,549,90,8,1,0,10,0,1
1,0,0.1016,0.0,165,27,10,1,1,11,1,1
0,0,0.0,0.0,271,29,24,1,0,10,1,0
0,0,0.0053,0.0,179,1,3,0,0,11,0,0
0,0,0.0421,0.0,0,4,1,1,0,8,0,0
0,0,0.008,0.0,235,1,4,1,0,8,1,0
0,0,0.0,0.0,284,0,0,0,0,8,0,0
0,0,0.0,0.0,690,1,4,0,0,12,0,0
0,0,0.0106,0.0,0,0,14,0,0,13,0,0
0,0,0.016,0.0,684,1,2,0,0,9,1,1
0,0,0.0027,0.0,369,0,9,0,0,8,1,1
0,0,0.0053,0.0,421,15,3,0,0,10,1,1
0,0,0.0053,1.0,575,344,1,1,0,10,1,0
0,0,0.0,0.0,0,7,1,0,0,10,0,0
0,0,0.0565,0.0,214,57,8,0,0,13,0,0
0,0,0.0053,0.0,513,0,1,0,0,10,0,0
0,0,0.0,0.0,490,6,0,0,0,8,1,0
1,0,0.0239,0.0,0,1,2,0,0,13,0,0
1,0,0.0059,0.0,0,3,2,1,0,12,0,0
1,0,0.3529,0.0,103,57,26,1,2,10,1,0
0,0,0.0,0.0,0,4,7,1,0,10,0,1
1,0,0.1524,0.0,451,283,21,1,0,11,0,1
0,0,0.0107,0.0,134,0,20,0,0,11,1,0
0,0,0.0,0.0,358,30,1,0,0,9,1,0
0,0,0.0532,0.0,0,0,2,0,0,10,0,1
0,0,0.0053,0.0,452,1,1,0,0,9,1,0
0,0,0.0,0.0,804,0,1,0,0,9,1,0
0,0,0.006,0.0,203,0,0,0,0,8,0,0
0,0,0.0027,0.0,289,0,1,0,0,10,1,1
1,0,0.06,0.0,108,231,16,0,0,9,1,0
0,0,0.0,0.0,110,43,5,0,0,11,1,0
0,0,0.0,0.0,600,0,5,0,0,9,0,0
0,0,0.0053,0.0,0,5,2,1,0,10,0,0
